,Image,Labels,JSON,Latitud,Longitud,Altitud
382,image-0334.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.87395,
    ""box"": {
      ""x1"": 3457.2605,
      ""y1"": 958.86035,
      ""x2"": 3628.85522,
      ""y2"": 1110.29883
    }
  },
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.66235,
    ""box"": {
      ""x1"": 3462.92285,
      ""y1"": 759.11884,
      ""x2"": 3682.38428,
      ""y2"": 965.33148
    }
  }
]",4.87457070000311,-74.29664758009542,2827.984802431611
383,image-0335.jpg,(no detections),[],4.87449355995761,-74.29680728005943,2826.5906040268455
384,image-0336.jpg,(no detections),[],4.874416260025801,-74.29696615997105,2825.2441860465115
385,image-0337.jpg,(no detections),[],4.874339600000001,-74.29712453997338,2823.8098159509204
386,image-0338.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.69514,
    ""box"": {
      ""x1"": 2486.65088,
      ""y1"": 1017.93457,
      ""x2"": 2537.82739,
      ""y2"": 1082.48083
    }
  }
]",4.87426173997172,-74.2972813200318,2822.357200321802
387,image-0339.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.8728,
    ""box"": {
      ""x1"": 3363.49146,
      ""y1"": 903.88989,
      ""x2"": 3546.01245,
      ""y2"": 1106.40601
    }
  }
]",4.874186899995696,-74.29743531993532,2820.957399103139
388,image-0340.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.78709,
    ""box"": {
      ""x1"": 1929.44275,
      ""y1"": 995.03156,
      ""x2"": 1952.11487,
      ""y2"": 1034.86938
    }
  }
]",4.874115460002451,-74.29758591992803,2819.68
389,image-0341.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.78324,
    ""box"": {
      ""x1"": 1938.13513,
      ""y1"": 985.39386,
      ""x2"": 1959.61011,
      ""y2"": 1033.70435
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.65379,
    ""box"": {
      ""x1"": 1749.41089,
      ""y1"": 937.21881,
      ""x2"": 1788.58154,
      ""y2"": 1006.69727
    }
  }
]",4.874049220010759,-74.29774421997755,2818.3020134228186
390,image-0342.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.82082,
    ""box"": {
      ""x1"": 1591.18286,
      ""y1"": 911.12366,
      ""x2"": 1644.71558,
      ""y2"": 992.42065
    }
  }
]",4.874007799954119,-74.29789293998498,2816.984
391,image-0343.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.7764,
    ""box"": {
      ""x1"": 1417.20154,
      ""y1"": 875.80627,
      ""x2"": 1495.99817,
      ""y2"": 992.13025
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.65687,
    ""box"": {
      ""x1"": 1959.11548,
      ""y1"": 980.82642,
      ""x2"": 1997.25928,
      ""y2"": 1044.88013
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.45608,
    ""box"": {
      ""x1"": 2607.74951,
      ""y1"": 1025.09521,
      ""x2"": 2621.38062,
      ""y2"": 1058.28088
    }
  }
]",4.87399405999874,-74.29802890011223,2815.889
392,image-0344.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.94026,
    ""box"": {
      ""x1"": 414.00916,
      ""y1"": 765.90094,
      ""x2"": 592.75488,
      ""y2"": 987.06781
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.46059,
    ""box"": {
      ""x1"": 2418.07568,
      ""y1"": 1003.51483,
      ""x2"": 2435.61426,
      ""y2"": 1046.05334
    }
  }
]",4.874011439993196,-74.29818423992438,2814.6143790849674
393,image-0345.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.6785,
    ""box"": {
      ""x1"": 2080.20215,
      ""y1"": 967.89825,
      ""x2"": 2111.27441,
      ""y2"": 1026.45825
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.63777,
    ""box"": {
      ""x1"": 2540.30591,
      ""y1"": 1010.34052,
      ""x2"": 2563.45337,
      ""y2"": 1048.99695
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.43636,
    ""box"": {
      ""x1"": 2348.83228,
      ""y1"": 999.87506,
      ""x2"": 2373.34717,
      ""y2"": 1044.61523
    }
  }
]",4.87406083997344,-74.2983266398929,2813.28078817734
394,image-0346.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.87771,
    ""box"": {
      ""x1"": 822.75128,
      ""y1"": 747.7608,
      ""x2"": 939.65643,
      ""y2"": 926.61676
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.74129,
    ""box"": {
      ""x1"": 2237.38647,
      ""y1"": 983.54077,
      ""x2"": 2266.10327,
      ""y2"": 1038.5116
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.53848,
    ""box"": {
      ""x1"": 1941.58264,
      ""y1"": 958.04321,
      ""x2"": 1977.14612,
      ""y2"": 1029.10681
    }
  }
]",4.874137040007128,-74.29845419996866,2812.094017094017
395,image-0347.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.83264,
    ""box"": {
      ""x1"": 1765.02759,
      ""y1"": 910.39435,
      ""x2"": 1822.63696,
      ""y2"": 988.38959
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.68344,
    ""box"": {
      ""x1"": 2130.57642,
      ""y1"": 969.065,
      ""x2"": 2158.79175,
      ""y2"": 1026.24658
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.58378,
    ""box"": {
      ""x1"": 2359.59082,
      ""y1"": 1000.68311,
      ""x2"": 2378.72949,
      ""y2"": 1041.54724
    }
  }
]",4.874227299995716,-74.29855784000945,2810.9903846153848
396,image-0348.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.91297,
    ""box"": {
      ""x1"": 1363.74731,
      ""y1"": 821.89746,
      ""x2"": 1468.10974,
      ""y2"": 952.81165
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.34609,
    ""box"": {
      ""x1"": 2038.01221,
      ""y1"": 955.10779,
      ""x2"": 2071.41943,
      ""y2"": 1019.60962
    }
  }
]",4.8743539599934955,-74.29865461998894,2809.715189873418
397,image-0349.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.71703,
    ""box"": {
      ""x1"": 0.82593,
      ""y1"": 1203.50903,
      ""x2"": 70.02486,
      ""y2"": 1334.03979
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.44631,
    ""box"": {
      ""x1"": 58.72691,
      ""y1"": 546.34296,
      ""x2"": 308.13364,
      ""y2"": 824.22839
    }
  }
]",4.874491639999008,-74.29872782002535,2808.4582043343653
398,image-0349.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.71703,
    ""box"": {
      ""x1"": 0.82593,
      ""y1"": 1203.50903,
      ""x2"": 70.02486,
      ""y2"": 1334.03979
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.44631,
    ""box"": {
      ""x1"": 58.72691,
      ""y1"": 546.34296,
      ""x2"": 308.13364,
      ""y2"": 824.22839
    }
  }
]",4.874491639999008,-74.29872782002535,2808.4582043343653
399,image-0350.jpg,(no detections),[],4.874639139961655,-74.29879145999932,2807.27
400,image-0351.jpg,(no detections),[],4.874792059995805,-74.29885719995433,2806.000600240096
401,image-0352.jpg,(no detections),[],4.8749476800220295,-74.29892554012345,2804.741176470588
402,image-0353.jpg,Senal_Obstaculo,"[
  {
    ""name"": ""Senal_Obstaculo"",
    ""class"": 8,
    ""confidence"": 0.66133,
    ""box"": {
      ""x1"": 1139.53125,
      ""y1"": 936.54547,
      ""x2"": 1188.51819,
      ""y2"": 1132.10095
    }
  }
]",4.875105219985087,-74.29899289985052,2803.5493827160494
403,image-0354.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.43197,
    ""box"": {
      ""x1"": 3188.77026,
      ""y1"": 966.4704,
      ""x2"": 3275.67944,
      ""y2"": 1045.34485
    }
  }
]",4.875264559947943,-74.29905870000219,2802.35
404,image-0355.jpg,(no detections),[],4.875425300008634,-74.29912283996994,2801.129
405,image-0356.jpg,(no detections),[],4.875588699982827,-74.29918368014657,2799.8888
406,image-0357.jpg,(no detections),[],4.875742227319063,-74.2992388272686,2798.6770833333335
407,image-0358.jpg,(no detections),[],4.875918011102438,-74.29929948889747,2797.2815533980583
408,image-0359.jpg,(no detections),[],4.876078718216649,-74.2993524181674,2795.911111111111
409,image-0360.jpg,(no detections),[],4.876244770007504,-74.2994073999911,2794.472
410,image-0361.jpg,Senal_Blanca,"[
  {
    ""name"": ""Senal_Blanca"",
    ""class"": 2,
    ""confidence"": 0.66678,
    ""box"": {
      ""x1"": 2696.65869,
      ""y1"": 987.02203,
      ""x2"": 2822.7356,
      ""y2"": 1051.98145
    }
  }
]",4.876416010049104,-74.29946734006734,2793.011600928074
411,image-0362.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.51074,
    ""box"": {
      ""x1"": 2431.40332,
      ""y1"": 1011.91925,
      ""x2"": 2467.93945,
      ""y2"": 1065.24609
    }
  }
]",4.876586959987248,-74.29953273998728,2791.4951923076924
412,image-0363.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.92224,
    ""box"": {
      ""x1"": 2812.34131,
      ""y1"": 931.42572,
      ""x2"": 2914.84668,
      ""y2"": 1047.65576
    }
  }
]",4.876771666666667,-74.29960742209008,2789.73
413,image-0364.jpg,Senal_Blanca,"[
  {
    ""name"": ""Senal_Blanca"",
    ""class"": 2,
    ""confidence"": 0.78598,
    ""box"": {
      ""x1"": 2727.94922,
      ""y1"": 942.73315,
      ""x2"": 2917.62964,
      ""y2"": 1037.62537
    }
  }
]",4.876934163701068,-74.29967849088803,2788.368932038835
414,image-0365.jpg,Senal_PR,"[
  {
    ""name"": ""Senal_PR"",
    ""class"": 9,
    ""confidence"": 0.49874,
    ""box"": {
      ""x1"": 3594.5332,
      ""y1"": 940.48956,
      ""x2"": 3671.02808,
      ""y2"": 1142.78406
    }
  }
]",4.877102179967349,-74.2997523599949,2786.9122807017543
415,image-0366.jpg,(no detections),[],4.877276209983311,-74.29982934999094,2785.3060109289618
416,image-0367.jpg,(no detections),[],4.87745071995072,-74.29990783001166,2783.6521739130435
417,image-0368.jpg,(no detections),[],4.877640766640767,-74.29999123334335,2781.868131868132
418,image-0369.jpg,(no detections),[],4.877810572687225,-74.30006102727386,2780.308270676692
419,image-0370.jpg,(no detections),[],4.877986270022884,-74.30012742000282,2778.795620437956
420,image-0371.jpg,(no detections),[],4.878168630017452,-74.30018744000279,2777.3744075829386
421,image-0372.jpg,Senal_Guia,"[
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.6673,
    ""box"": {
      ""x1"": 2216.53931,
      ""y1"": 1025.72461,
      ""x2"": 2242.50513,
      ""y2"": 1059.62805
    }
  }
]",4.878352510063037,-74.3002368,2775.8997995991986
422,image-0373.jpg,Senal_Guia,"[
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.4602,
    ""box"": {
      ""x1"": 2557.0542,
      ""y1"": 1028.21191,
      ""x2"": 2605.08716,
      ""y2"": 1066.32312
    }
  },
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.32627,
    ""box"": {
      ""x1"": 2138.26709,
      ""y1"": 996.83643,
      ""x2"": 2170.87598,
      ""y2"": 1043.53198
    }
  }
]",4.878537650019358,-74.30027573000376,2774.2934782608695
423,image-0374.jpg,Senal_Guia,"[
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.71568,
    ""box"": {
      ""x1"": 2006.39258,
      ""y1"": 952.39252,
      ""x2"": 2056.35034,
      ""y2"": 1013.04987
    }
  },
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.71046,
    ""box"": {
      ""x1"": 2003.23938,
      ""y1"": 989.29742,
      ""x2"": 2059.21094,
      ""y2"": 1028.45044
    }
  },
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.697,
    ""box"": {
      ""x1"": 2652.64624,
      ""y1"": 1000.52417,
      ""x2"": 2752.25195,
      ""y2"": 1051.45276
    }
  }
]",4.878725390012944,-74.30030393000176,2772.715
424,image-0375.jpg,Senal_Guia,"[
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.92226,
    ""box"": {
      ""x1"": 1629.78186,
      ""y1"": 787.40479,
      ""x2"": 1739.14856,
      ""y2"": 942.35632
    }
  },
  {
    ""name"": ""Senal_Guia"",
    ""class"": 5,
    ""confidence"": 0.86248,
    ""box"": {
      ""x1"": 3142.11987,
      ""y1"": 893.25757,
      ""x2"": 3400.7666,
      ""y2"": 998.57965
    }
  }
]",4.878915070014678,-74.30032106000044,2771.122302158273
425,image-0376.jpg,(no detections),[],4.8791050299928465,-74.30032688,2769.4938271604938
426,image-0377.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.77527,
    ""box"": {
      ""x1"": 1709.06104,
      ""y1"": 954.90808,
      ""x2"": 1758.90088,
      ""y2"": 1025.45459
    }
  }
]",4.87929415998355,-74.30032521999992,2767.884393063584
427,image-0378.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.74855,
    ""box"": {
      ""x1"": 0.00552,
      ""y1"": 567.8952,
      ""x2"": 94.49087,
      ""y2"": 815.14783
    }
  },
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.50034,
    ""box"": {
      ""x1"": 2500.88696,
      ""y1"": 1018.5304,
      ""x2"": 2527.15283,
      ""y2"": 1063.46899
    }
  },
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.37259,
    ""box"": {
      ""x1"": 0.0,
      ""y1"": 568.80927,
      ""x2"": 95.41438,
      ""y2"": 809.30731
    }
  }
]",4.879482610033857,-74.30032,2766.2549019607845
428,image-0379.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.53146,
    ""box"": {
      ""x1"": 2731.05469,
      ""y1"": 967.11823,
      ""x2"": 2788.69043,
      ""y2"": 1038.0155
    }
  }
]",4.879669579883472,-74.3003126,2764.6574074074074
429,image-0380.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.80679,
    ""box"": {
      ""x1"": 593.94403,
      ""y1"": 772.00641,
      ""x2"": 734.51611,
      ""y2"": 928.74707
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.28941,
    ""box"": {
      ""x1"": 1865.94153,
      ""y1"": 1020.04688,
      ""x2"": 1884.88855,
      ""y2"": 1056.49731
    }
  }
]",4.879854439997035,-74.30030642000095,2763.1137026239066
430,image-0380.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.80679,
    ""box"": {
      ""x1"": 593.94403,
      ""y1"": 772.00641,
      ""x2"": 734.51611,
      ""y2"": 928.74707
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.28941,
    ""box"": {
      ""x1"": 1865.94153,
      ""y1"": 1020.04688,
      ""x2"": 1884.88855,
      ""y2"": 1056.49731
    }
  }
]",4.879854439997035,-74.30030642000095,2763.1137026239066
431,image-0381.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.47558,
    ""box"": {
      ""x1"": 1746.57568,
      ""y1"": 997.49933,
      ""x2"": 1761.50171,
      ""y2"": 1033.75232
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.29199,
    ""box"": {
      ""x1"": 1501.91577,
      ""y1"": 976.9248,
      ""x2"": 1522.80884,
      ""y2"": 1023.39844
    }
  }
]",4.880038639876353,-74.30030599000236,2761.593103448276
432,image-0382.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.83995,
    ""box"": {
      ""x1"": 704.38776,
      ""y1"": 921.85895,
      ""x2"": 730.1109,
      ""y2"": 969.30707
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.80134,
    ""box"": {
      ""x1"": 1119.13416,
      ""y1"": 929.06439,
      ""x2"": 1143.76257,
      ""y2"": 978.31042
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.76996,
    ""box"": {
      ""x1"": 1504.46594,
      ""y1"": 948.37866,
      ""x2"": 1526.57434,
      ""y2"": 996.46289
    }
  }
]",4.880223400078524,-74.30031559999999,2760.034090909091
433,image-0383.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.85063,
    ""box"": {
      ""x1"": 564.21887,
      ""y1"": 754.82501,
      ""x2"": 617.53772,
      ""y2"": 852.98419
    }
  },
  {
    ""name"": ""Senal_Obstaculo"",
    ""class"": 8,
    ""confidence"": 0.53281,
    ""box"": {
      ""x1"": 993.87726,
      ""y1"": 697.64337,
      ""x2"": 1091.57642,
      ""y2"": 1036.29651
    }
  }
]",4.880409029994876,-74.3003360900015,2758.3870967741937
434,image-0383.jpg,Senal_Obstaculo,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.85063,
    ""box"": {
      ""x1"": 564.21887,
      ""y1"": 754.82501,
      ""x2"": 617.53772,
      ""y2"": 852.98419
    }
  },
  {
    ""name"": ""Senal_Obstaculo"",
    ""class"": 8,
    ""confidence"": 0.53281,
    ""box"": {
      ""x1"": 993.87726,
      ""y1"": 697.64337,
      ""x2"": 1091.57642,
      ""y2"": 1036.29651
    }
  }
]",4.880409029994876,-74.3003360900015,2758.3870967741937
435,image-0384.jpg,(no detections),[],4.880595419996866,-74.30036665000175,2756.798319327731
436,image-0385.jpg,Cono,"[
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.25245,
    ""box"": {
      ""x1"": 1548.87561,
      ""y1"": 1095.38159,
      ""x2"": 1580.22034,
      ""y2"": 1246.8501
    }
  }
]",4.88078125,-74.30040694000078,2755.2032085561495
437,image-0386.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.90326,
    ""box"": {
      ""x1"": 982.03436,
      ""y1"": 847.05524,
      ""x2"": 1056.61792,
      ""y2"": 939.66742
    }
  }
]",4.880966539980625,-74.3004502800021,2753.6423841059604
438,image-0387.jpg,(no detections),[],4.8811525099878414,-74.3004916500037,2752.187702265372
439,image-0388.jpg,(no detections),[],4.881338459991959,-74.30052914000242,2750.520202020202
440,image-0389.jpg,(no detections),[],4.881525799929677,-74.3005612800026,2748.784688995215
441,image-0390.jpg,Cono,"[
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.48765,
    ""box"": {
      ""x1"": 1779.05273,
      ""y1"": 1054.54102,
      ""x2"": 1803.38965,
      ""y2"": 1113.22632
    }
  }
]",4.8817150600077435,-74.30058370000395,2747.2519083969464
442,image-0391.jpg,Cono,"[
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.57142,
    ""box"": {
      ""x1"": 1402.72961,
      ""y1"": 1035.19592,
      ""x2"": 1447.68982,
      ""y2"": 1173.44128
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.4648,
    ""box"": {
      ""x1"": 1866.78918,
      ""y1"": 1057.92896,
      ""x2"": 1897.94202,
      ""y2"": 1127.3219
    }
  }
]",4.8819052100045255,-74.30059107999482,2745.9655172413795
443,image-0392.jpg,Cono,"[
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.75606,
    ""box"": {
      ""x1"": 1688.4115,
      ""y1"": 1077.8999,
      ""x2"": 1735.35535,
      ""y2"": 1180.42102
    }
  }
]",4.88209403997145,-74.30058396000217,2744.724598930481
444,image-0393.jpg,Cono,"[
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.67394,
    ""box"": {
      ""x1"": 367.91345,
      ""y1"": 1047.59924,
      ""x2"": 463.90686,
      ""y2"": 1220.18933
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.3582,
    ""box"": {
      ""x1"": 2079.4624,
      ""y1"": 1071.03333,
      ""x2"": 2097.17896,
      ""y2"": 1116.49219
    }
  }
]",4.882279719922315,-74.30056470999939,2743.537688442211
445,image-0394.jpg,Cono,"[
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.5022,
    ""box"": {
      ""x1"": 1592.01196,
      ""y1"": 1078.41345,
      ""x2"": 1620.36621,
      ""y2"": 1148.92261
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.41481,
    ""box"": {
      ""x1"": 1977.45813,
      ""y1"": 1082.34705,
      ""x2"": 2002.54358,
      ""y2"": 1142.62451
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.34391,
    ""box"": {
      ""x1"": 1390.88977,
      ""y1"": 1052.91211,
      ""x2"": 1446.12793,
      ""y2"": 1262.12
    }
  }
]",4.882459490009408,-74.30053151000176,2742.308724832215
446,image-0395.jpg,Cono,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.85484,
    ""box"": {
      ""x1"": 2495.20508,
      ""y1"": 978.76874,
      ""x2"": 2537.48267,
      ""y2"": 1038.20312
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.71287,
    ""box"": {
      ""x1"": 1738.22913,
      ""y1"": 1075.05176,
      ""x2"": 1779.44177,
      ""y2"": 1194.22632
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.4027,
    ""box"": {
      ""x1"": 2034.94604,
      ""y1"": 1081.7019,
      ""x2"": 2055.90234,
      ""y2"": 1138.22913
    }
  }
]",4.882633339958922,-74.30048533999732,2741.028708133971
447,image-0395.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.85484,
    ""box"": {
      ""x1"": 2495.20508,
      ""y1"": 978.76874,
      ""x2"": 2537.48267,
      ""y2"": 1038.20312
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.71287,
    ""box"": {
      ""x1"": 1738.22913,
      ""y1"": 1075.05176,
      ""x2"": 1779.44177,
      ""y2"": 1194.22632
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.4027,
    ""box"": {
      ""x1"": 2034.94604,
      ""y1"": 1081.7019,
      ""x2"": 2055.90234,
      ""y2"": 1138.22913
    }
  }
]",4.882633339958922,-74.30048533999732,2741.028708133971
448,image-0396.jpg,Cono,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.84628,
    ""box"": {
      ""x1"": 2800.03223,
      ""y1"": 781.47681,
      ""x2"": 2968.19312,
      ""y2"": 955.20819
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.71985,
    ""box"": {
      ""x1"": 2616.40601,
      ""y1"": 1598.21301,
      ""x2"": 3202.41675,
      ""y2"": 1733.89709
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.51422,
    ""box"": {
      ""x1"": 2603.42798,
      ""y1"": 1596.05054,
      ""x2"": 3210.08862,
      ""y2"": 1736.04712
    }
  },
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.37334,
    ""box"": {
      ""x1"": 2745.73291,
      ""y1"": 620.99854,
      ""x2"": 2961.69116,
      ""y2"": 799.21985
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.30361,
    ""box"": {
      ""x1"": 316.16827,
      ""y1"": 1136.26355,
      ""x2"": 371.13507,
      ""y2"": 1208.62903
    }
  }
]",4.8828044899865715,-74.30043469999865,2739.8803986710964
449,image-0396.jpg,Marca_KM,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.84628,
    ""box"": {
      ""x1"": 2800.03223,
      ""y1"": 781.47681,
      ""x2"": 2968.19312,
      ""y2"": 955.20819
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.71985,
    ""box"": {
      ""x1"": 2616.40601,
      ""y1"": 1598.21301,
      ""x2"": 3202.41675,
      ""y2"": 1733.89709
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.51422,
    ""box"": {
      ""x1"": 2603.42798,
      ""y1"": 1596.05054,
      ""x2"": 3210.08862,
      ""y2"": 1736.04712
    }
  },
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.37334,
    ""box"": {
      ""x1"": 2745.73291,
      ""y1"": 620.99854,
      ""x2"": 2961.69116,
      ""y2"": 799.21985
    }
  },
  {
    ""name"": ""Cono"",
    ""class"": 0,
    ""confidence"": 0.30361,
    ""box"": {
      ""x1"": 316.16827,
      ""y1"": 1136.26355,
      ""x2"": 371.13507,
      ""y2"": 1208.62903
    }
  }
]",4.8828044899865715,-74.30043469999865,2739.8803986710964
